No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
434,MR thorax dengan kontras + anestesi,Permintaan & Hasil ,RD0993174,MR thorax dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
435,MR thorax nonkontras,Permintaan & Hasil,36442-2,MR Chest WO contrast,Multisection^WO contrast,Find,Pt,Chest,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
436,MR thorax nonkontras dengan anestesi,Permintaan & Hasil,RD0993068,MR thorax nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
437,MR tulang pelvis dengan kontras IV,Permintaan & Hasil,36237-6,MR Pelvis W contrast IV,Multisection^W contrast IV,Find,Pt,Pelvis,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
438,MR tulang pelvis dengan kontras IV + anestesi,Permintaan & Hasil,RD0992971,MR tulang pelvis dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
439,MR tulang pelvis nonkontras,Permintaan & Hasil,30673-8,MR Pelvis WO contrast,Multisection^WO contrast,Find,Pt,Pelvis,Doc,MR,,http://loinc.org,,,,2.04,2.73,1.0,1.1,15/11/2023,17/01/2024
440,MR tulang pelvis nonkontras dengan anestesi,Permintaan & Hasil,RD0993069,MR tulang pelvis nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Pelvis,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
441,MR urografi dengan kontras ,Permintaan & Hasil ,RD0993503,MR urografi dengan kontras ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,Both,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
442,MR urografi dengan kontras + anestesi,Permintaan & Hasil ,RD0993196,MR urografi dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
443,MR urografi nonkontras,Permintaan & Hasil,36504-9,MR Kidney - bilateral WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Kidney.bilateral,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
444,MR urografi nonkontras dengan anestesi,Permintaan & Hasil,RD0993070,MR urografi nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
445,MR vasodilator stress,Permintaan & Hasil ,RD0993431,MR vasodilator stress,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
446,MR vertebra cervical + thoracal nonkontras,Permintaan & Hasil,RD0993071,MR vertebra cervical + thoracal nonkontras,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
447,MR vertebra cervical + thoracal nonkontras dengan anestesi,Permintaan & Hasil,RD0993072,MR vertebra cervical + thoracal nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
448,MR vertebra cervical dengan kontras IT,Permintaan & Hasil,48447-7,MR Cervical spine W contrast IT,Multisection^W contrast IT,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
449,MR vertebra cervical dengan kontras IV,Permintaan & Hasil,24938-3,MR Cervical spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
450,MR vertebra cervical nonkontras,Permintaan & Hasil,30667-0,MR Cervical spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
451,MR vertebra cervical nonkontras,Permintaan & Hasil,30667-0,MR Cervical spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,2.04,2.73,1.0,1.1,15/11/2023,17/01/2024
452,MR vertebra cervical nonkontras dengan anestesi,Permintaan & Hasil,RD0993073,MR vertebra cervical nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
453,MR vertebra cervical nonkontras diikuti dengan kontras IT,Permintaan & Hasil,48450-1,MR Cervical spine WO and W contrast IT,Multisection^WO & W contrast IT,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
454,MR vertebra cervical nonkontras diikuti dengan kontras IV,Permintaan & Hasil,24937-5,MR Cervical spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
455,MR vertebra cervikal + thoracal dengan kontras IV,Permintaan & Hasil,89284-4,MR Cervical and thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,2.64,2.64,1.0,1.1,15/11/2023,17/01/2024
456,MR vertebra cervikal + thoracal dengan kontras IV + anestesi,Permintaan & Hasil,RD0992972,MR vertebra cervikal + thoracal dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
457,MR vertebra cervikal dengan kontras IV,Permintaan & Hasil,24938-3,MR Cervical spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical,Doc,MR,,http://loinc.org,,,,1.0o,2.61,1.0,1.1,15/11/2023,17/01/2024
458,MR vertebra cervikal dengan kontras IV + anestesi,Permintaan & Hasil,RD0992980,MR vertebra cervikal dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
459,MR vertebra lengkap (wholespine) dengan kontras IV,Permintaan & Hasil,91561-1,MR Cervical and thoracic and lumbar spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,2.66,2.67,1.0,1.1,15/11/2023,17/01/2024
460,MR vertebra lengkap (wholespine) dengan kontras IV + anestesi,Permintaan & Hasil,RD0992973,MR vertebra lengkap (wholespine) dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
461,MR vertebra lengkap (wholespine) nonkontras,Permintaan & Hasil,30854-4,MR Cervical and thoracic and lumbar spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
462,MR vertebra lengkap (wholespine) nonkontras dengan anestesi,Permintaan & Hasil,RD0993074,MR vertebra lengkap (wholespine) nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
463,MR vertebra lumbal dengan kontras IT,Permintaan & Hasil,48436-0,MR Lumbar spine W contrast IT,Multisection^W contrast IT,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
464,MR vertebra lumbal dengan kontras IV,Permintaan & Hasil,30678-7,MR Lumbar spine W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
465,MR vertebra lumbal dengan kontras IV,Permintaan & Hasil,30678-7,MR Lumbar spine W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
466,MR vertebra lumbal dengan kontras IV + anestesi,Permintaan & Hasil,RD0992974,MR vertebra lumbal dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
467,MR vertebra lumbal nonkontras,Permintaan & Hasil,30679-5,MR Lumbar spine WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
468,MR vertebra lumbal nonkontras,Permintaan & Hasil,30679-5,MR Lumbar spine WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,2.04,2.73,1.0,1.1,15/11/2023,17/01/2024
469,MR vertebra lumbal nonkontras dengan anestesi,Permintaan & Hasil,RD0993075,MR vertebra lumbal nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
470,MR vertebra lumbal nonkontras diikuti dengan kontras IT,Permintaan & Hasil,48452-7,MR Lumbar spine WO and W contrast IT,Multisection^WO & W contrast IT,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
471,MR vertebra lumbal nonkontras diikuti dengan kontras IV,Permintaan & Hasil,24967-2,MR Lumbar spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
472,MR vertebra thoracal + lumbal dengan kontras IV,Permintaan & Hasil,RD0992975,MR vertebra thoracal + lumbal dengan kontras IV,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
473,MR vertebra thoracal + lumbal dengan kontras IV + anestesi,Permintaan & Hasil,RD0992976,MR vertebra thoracal + lumbal dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
474,MR vertebra thoracal + lumbal nonkontras,Permintaan & Hasil,RD0993076,MR vertebra thoracal + lumbal nonkontras,Multisection^WO contrast,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
475,MR vertebra thoracal + lumbal nonkontras dengan anestesi,Permintaan & Hasil,RD0993077,MR vertebra thoracal + lumbal nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
476,MR vertebra thoracal dengan kontras IT,Permintaan & Hasil,48439-4,MR Thoracic spine W contrast IT,Multisection^W contrast IT,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
477,MR vertebra thoracal dengan kontras IV,Permintaan & Hasil,24982-1,MR Thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
478,MR vertebra thoracal dengan kontras IV,Permintaan & Hasil,24982-1,MR Thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,1.0o,2.61,1.0,1.1,15/11/2023,17/01/2024
479,MR vertebra thoracal dengan kontras IV + anestesi,Permintaan & Hasil,RD0992977,MR vertebra thoracal dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
480,MR vertebra thoracal nonkontras,Permintaan & Hasil,36532-0,MR Thoracic spine WO contrast,Multisection^WO contrast,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
481,MR vertebra thoracal nonkontras,Permintaan & Hasil,36532-0,MR Thoracic spine WO contrast,Multisection^WO contrast,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
482,MR vertebra thoracal nonkontras dengan anestesi,Permintaan & Hasil,RD0993078,MR vertebra thoracal nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
483,MR vertebra thoracal nonkontras diikuti dengan kontras IT,Permintaan & Hasil,48441-0,MR Thoracic spine WO and W contrast IT,Multisection^WO & W contrast IT,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
484,MR vertebra thoracal nonkontras diikuti dengan kontras IV,Permintaan & Hasil,24981-3,MR Thoracic spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Spine.thoracic,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
485,MR vertebra thoracolumbal nonkontras diikuti dengan kontras,Permintaan & Hasil,94088-2,MR Thoracic and lumbar spine WO and W contrast,Multisection^WO & W contrast,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
486,MR vessel wall imaging dengan kontras IV,Permintaan & Hasil,RD0992978,MR vessel wall imaging dengan kontras IV,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
487,MR vessel wall imaging dengan kontras IV + anestesi,Permintaan & Hasil,RD0992979,MR vessel wall imaging dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
488,MR vessel wall imaging nonkontras,Permintaan & Hasil,RD0993079,MR vessel wall imaging nonkontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
489,MR vessel wall imaging nonkontras dengan anestesi,Permintaan & Hasil,RD0993080,MR vessel wall imaging nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
490,MR volumetri otak nonkontras,Permintaan & Hasil,RD0993081,MR volumetri otak nonkontras,Multisection^WO contrast ,Find,Pt,Head>Brain,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
491,MR volumetri otak nonkontras dengan anestesi,Permintaan & Hasil,RD0993082,MR volumetri otak nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Head>Brain,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
492,MR whole abdomen dynamic dengan kontras IV,Permintaan & Hasil,X099253,MR whole abdomen dynamic dengan kontras IV,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,13/02/2023,13/02/2023
493,MR whole abdomen dynamic nonkontras,Permintaan & Hasil,X099254,MR whole abdomen dynamic nonkontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,13/02/2023,13/02/2023
494,MR whole body DWI,Permintaan & Hasil,RD0993097,MR whole body DWI,Multisection,Find,Pt,Whole body,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,2.19,2.61,1.0,1.1,15/11/2023,17/01/2024
495,MR whole body DWI dengan anestesi,Permintaan & Hasil,RD0993098,MR whole body DWI dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
496,MR whole spine dengan kontras,Permintaan & Hasil,X099255,MR whole spine dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,13/02/2023,13/02/2023
497,MR whole spine nonkontras,Permintaan & Hasil,38061-8,MR Spine Cervical and Spine Thoracic and Spine Lumbar and Sacrum W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
498,MRA abdomen,Permintaan & Hasil,36791-2,MRA Abdominal vessels,Multisection,Find,Pt,Abdomen>Abdominal vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
499,MRA abdomen dengan kontras IV,Permintaan & Hasil,24533-2,MRA Abdominal vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Abdominal vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
500,MRA abdomen nonkontras,Permintaan & Hasil,36878-7,MRA Abdominal vessels WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Abdominal vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
501,MRA abdomen nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36855-5,MRA Abdominal vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Abdominal vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
502,MRA aorta abdominalis dengan kontras,Permintaan & Hasil,36272-3,MRA Abdominal Aorta WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Aorta.abdominal,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
503,MRA aorta abdominalis dengan kontras + anestesi,Permintaan & Hasil ,RD0993209,MRA aorta abdominalis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
504,MRA aorta abdominalis nonkontras,Permintaan & Hasil,36432-3,MRA Abdominal Aorta WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Aorta.abdominal,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
505,MRA aorta abdominalis nonkontras,Permintaan & Hasil,36432-3,MRA Abdominal Aorta WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Aorta.abdominal,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
506,MRA aorta abdominalis nonkontras dengan anestesi,Permintaan & Hasil,RD0992906,MRA Non Kontras Aorta Abdominalis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
507,MRA aorta abdominalis nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36272-3,MRA Abdominal Aorta WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Aorta.abdominal,Doc,MR.angio,http://loinc.org,,,,,,,1.0,1.0,13/02/2023,13/02/2023
508,MRA aorta abdominalis nonkontras diikuti dengan kontras IV bilateral,Permintaan & Hasil,80502-8,MRA Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,MR.angio,http://loinc.org,,,,,,,1.0,1.0,13/02/2023,13/02/2023
509,MRA aorta lengkap (Arkus Aorta s/d Bifurkasio) dengan kontras,Permintaan & Hasil ,36433-1,MRA Thoracic and abdominal aorta WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Aorta.thoracic & Abdomen>Aorta.abdominal,Doc,MR.angio,,http://loinc.org,,,,2.17,2.61,1.0,1.2,06/05/2024,06/05/2024
510,MRA aorta lengkap (arkus aorta s/d bifurkasio) dengan kontras + anestesi,Permintaan & Hasil ,RD0992907,MRA aorta lengkap (arkus aorta s/d bifurkasio) dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
511,MRA aorta lengkap (arkus aorta s/d bifurkasio) nonkontras,Permintaan & Hasil,36433-1,MRA Thoracic Aorta WO contrast,Multisection^WO contrast,Find,Pt,Chest>Aorta.thoracic,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
512,MRA aorta lengkap (arkus aorta s/d bifurkasio) nonkontras dengan anestesi,Permintaan & Hasil,RD0992907,MRA Non Kontras Aorta Lengkap (Arkus Aorta s/d Bifurkasio) dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
513,MRA aorta thoracalis dengan kontras IV,Permintaan & Hasil,99609-0,MRA Thoracic Aorta W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Aorta.thoracic,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
514,MRA aorta thoracalis nonkontras,Permintaan & Hasil,36433-1,MRA Thoracic Aorta WO contrast,Multisection^WO contrast,Find,Pt,Chest>Aorta.thoracic,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
515,MRA aorta torakalis dengan anestesi,Permintaan & Hasil,RD0992908,MRA Non Kontras Aorta Torakalis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
516,MRA aorta torakalis dengan kontras + anestesi,Permintaan & Hasil ,RD0993206,MRA aorta torakalis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
517,MRA aorta torakalis nonkontras,Permintaan & Hasil,36433-1,MRA Thoracic Aorta WO contrast,Multisection^WO contrast,Find,Pt,Chest>Aorta.thoracic,Doc,MR.angio,,http://loinc.org,,,,2.15,2.62,1.0,1.1,15/11/2023,17/01/2024
518,MRA arteri pulmonalis dengan kontras,Permintaan & Hasil ,RD0993207,MRA arteri pulmonalis dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
519,MRA arteri pulmonalis dengan kontras + anestesi,Permintaan & Hasil ,RD0993208,MRA arteri pulmonalis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
520,MRA brain dengan kontras IV,Permintaan & Hasil,24593-6,MRA Head vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Head vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
521,MRA brain nonkontras,Permintaan & Hasil,36881-1,MRA Head vessels WO contrast,Multisection^WO contrast,Find,Pt,Head>Head vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
522,MRA carotis dengan kontras,Permintaan & Hasil,30859-3,MRA Carotid vessels and Neck vessels,Multisection,Find,Pt,Head+Neck>Carotid vessels & Neck>Neck vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
523,MRA carotis nonkontras,Permintaan & Hasil,30859-3,MRA Carotid vessels and Neck vessels,Multisection,Find,Pt,Head+Neck>Carotid vessels & Neck>Neck vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
524,MRA ekstremitas atas,Permintaan & Hasil,36084-2,MRA Upper extremity vessels,Multisection,Find,Pt,Upper extremity>Upper extremity vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
525,MRA ekstremitas atas nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36422-4,MRA Upper extremity vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Upper extremity>Upper extremity vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
526,MRA ekstremitas bawah,Permintaan & Hasil,30874-2,MRA Lower extremity vessels,Multisection,Find,Pt,Lower extremity>Lower extremity vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
527,MRA ekstremitas bawah dengan kontras,Permintaan & Hasil ,46324-0,MRA Lower extremity vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Lower extremity vessels,Doc,MR.angio,,http://loinc.org,,,,2.19,2.61,1.0,1.2,06/05/2024,06/05/2024
528,MRA ekstremitas bawah dengan kontras + anestesi,Permintaan & Hasil ,RD0993215,MRA ekstremitas bawah dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
529,MRA ekstremitas bawah nonkontras diikuti dengan kontras IV,Permintaan & Hasil,44128-7,MRA Lower extremity vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Lower extremity>Lower extremity vessels,Doc,MR.angio,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
530,MRA ekstremitas inferior bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0992909,MRA Non Kontras Ekstremitas Inferior Bilateral dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
531,MRA ekstremitas inferior nonkontras,Permintaan & Hasil,30874-2,MRA Lower extremity vessels,Multisection,Find,Pt,Lower extremity>Lower extremity vessels,Doc,MR.angio,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
532,MRA ekstremitas inferior nonkontras bilateral,Permintaan & Hasil,35974-5,MRA Lower extremity vessels - bilateral,Multisection,Find,Pt,Lower extremity.bilateral>Lower extremity vessels,Doc,MR.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
533,MRA ekstremitas inferior nonkontras dengan anestesi,Permintaan & Hasil,RD0992910,MRA Non Kontras Ekstremitas Inferior dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
534,MRA ekstremitas superior bilateral nonkontras,Permintaan & Hasil,RD0992912,MRA Non Kontras Ekstremitas Superior Bilateral,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
