No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
441,CTA cerebral,Permintaan & Hasil,36830-8,CTA Head vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Head vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
442,CTA cerebral - carotis,Permintaan & Hasil,87856-1,CTA Circle of Willis and Carotid arteries W contrast IV,Multisection^W contrast IV,Find,Pt,Head+Neck>Circle of Willis+Carotid arteries,Doc,CT.angio,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
443,CTA cerebral - carotis dengan anestesi,Permintaan & Hasil,RD0993390,CTA cerebral - carotis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
444,CTA cerebral dan carotis,Permintaan & Hasil,37498-3,CTA Head vessels and Neck vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Head vessels & Neck>Neck vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
445,CTA cerebral dengan anestesi,Permintaan & Hasil,RD0993389,CTA cerebral dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
446,CTA coroner,Permintaan & Hasil,79073-3,CTA Heart and Coronary arteries W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Heart+Coronary arteries,Doc,CT.angio,,http://loinc.org,,,,2.54,2.61,1.0,1.2,06/05/2024,06/05/2024
447,CTA coroner dengan anestesi,Permintaan & Hasil,RD0993394,CTA coroner dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
448,CTA ekstremitas atas dengan kontras IV,Permintaan & Hasil,42295-6,CTA Upper extremity vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Upper extremity vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
449,CTA ekstremitas atas nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36421-6,CTA Upper extremity vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Upper extremity>Upper extremity vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
450,CTA ekstremitas bawah,Permintaan & Hasil,87845-4,CTA Lower extremity vessels,Multisection,Find,Pt,Lower extremity>Lower extremity vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
451,CTA ekstremitas bawah nonkontras dilanjutkan dengan kontras IV,Permintaan & Hasil,30807-2,CTA Lower extremity vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Lower extremity>Lower extremity vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
452,CTA ekstremitas bawah W contrast IV,Permintaan & Hasil,36831-6,CTA Lower extremity vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Lower extremity vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
453,CTA ekstremitas inferior bilateral ,Permintaan & Hasil,86965-1,CTA Lower extremity vessels - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.bilateral>Lower extremity vessels,Doc,CT.angio,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
454,CTA ekstremitas inferior dengan anestesi,Permintaan & Hasil,RD0993400,CTA ekstremitas inferior dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
455,CTA ekstremitas inferior kanan,Permintaan & Hasil,82710-5,CTA Lower extremity vessels - right,Multisection,Find,Pt,Lower extremity.right>Lower extremity vessels,Doc,CT.angio,,http://loinc.org,,,,2.58,2.61,1.0,1.2,06/05/2024,06/05/2024
456,CTA ekstremitas inferior kiri ,Permintaan & Hasil,82712-1,CTA Lower extremity vessels - left,Multisection,Find,Pt,Lower extremity.left>Lower extremity vessels,Doc,CT.angio,,http://loinc.org,,,,2.58,2.61,1.0,1.2,06/05/2024,06/05/2024
457,CTA ekstremitas superior bilateral,Permintaan & Hasil,86962-8,CTA Upper extremity vessels - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.bilateral>Upper extremity vessels,Doc,CT.angio,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
458,CTA ekstremitas superior dengan anestesi,Permintaan & Hasil,RD0993399,CTA ekstremitas superior dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
459,CTA ekstremitas superior kanan,Permintaan & Hasil,82714-7,CTA Upper extremity vessels - right,Multisection,Find,Pt,Upper extremity.right>Upper extremity vessels,Doc,CT.angio,,http://loinc.org,,,,2.58,2.61,1.0,1.2,06/05/2024,06/05/2024
460,CTA ekstremitas superior kiri ,Permintaan & Hasil,82713-9,CTA Upper extremity vessels - left,Multisection,Find,Pt,Upper extremity.left>Upper extremity vessels,Doc,CT.angio,,http://loinc.org,,,,2.58,2.61,1.0,1.2,06/05/2024,06/05/2024
461,CTA iliaka,Permintaan & Hasil,RD0994266,CTA iliaka,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
462,CTA iliaka dengan anestesi,Permintaan & Hasil,RD0993397,CTA iliaka dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
463,CTA jantung dan arteri koroner dengan kontras IV,Permintaan & Hasil,79073-3,CTA Heart and Coronary arteries W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Heart+Coronary arteries,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
464,CTA kepala nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30593-8,CTA Head vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Head vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
465,CTA leher nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30594-6,CTA Neck vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Neck>Neck vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
466,CTA pelvis nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30623-3,CTA Pelvis vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Pelvis>Pelvis vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
467,CTA pulmonal arteri ,Permintaan & Hasil,36147-7,CTA Pulmonary arteries W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Pulmonary arteries,Doc,CT.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
468,CTA pulmonal dengan anestesi,Permintaan & Hasil,RD0993393,CTA pulmonal dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
469,CTA pulmonal vena ,Permintaan & Hasil,87839-7,CTA Pulmonary veins W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Pulmonary veins,Doc,CT.angio,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
470,CTA thorax nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30804-9,CTA Chest vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Chest vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
471,CTA untuk perencanaan tindakan bedah,Permintaan & Hasil,89851-0,CTA Unspecified body region limited,Multisection limited,Find,Pt,XXX,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
472,HRCT thorax  dengan kontras + volumetri,Permintaan & Hasil,RD0993320,HRCT thorax  dengan kontras + volumetri,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
473,HRCT thorax dengan kontras + volumetri dengan anestesi,Permintaan & Hasil,RD0993321,HRCT thorax dengan kontras + volumetri dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
474,HRCT thorax dengan kontras + anestesi,Permintaan & Hasil,RD0993319,HRCT thorax dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
475,HRCT thorax dengan kontras IV ,Permintaan & Hasil,87873-6,CT Lung parenchyma WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Lung parenchyma,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
476,HRCT thorax nonkontras,Permintaan & Hasil,37441-3,CT Lung parenchyma WO contrast,Multisection^WO contrast,Find,Pt,Chest>Lung parenchyma,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
477,HRCT thorax nonkontras dengan anestesi,Permintaan & Hasil,RD0993254,HRCT thorax nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
478,MSCT dosimetri / CT simulator,Permintaan & Hasil,RD0993287,MSCT dosimetri / CT simulator,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
479,MSCT dosimetri / CT simulator dengan anestesi,Permintaan & Hasil,RD0993288,MSCT dosimetri / CT simulator dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
480,Virtual bronchoscopy,Permintaan & Hasil,RD0993266,Virtual bronchoscopy,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
481,Virtual bronchoscopy dengan anestesi,Permintaan & Hasil,RD0993267,Virtual bronchoscopy dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
482,Volumetri paru,Permintaan & Hasil,RD0993264,Volumetri paru,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
483,Volumetri paru dengan anestesi,Permintaan & Hasil,RD0993265,Volumetri paru dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
484,CT guidance untuk biopsi hati,Permintaan & Hasil,24812-0,CT Guidance for biopsy of Liver,Guidance for percutaneous biopsy,Find,Pt,Abdomen>Liver,Doc,CT,,http://loinc.org,181268008,Entire liver,http://snomed.info/sct,1.00,2.64,1.0,1.1,13/02/2023,15/11/2023
485,CT guidance untuk biopsi hati tanpa kontras ,Permintaan & Hasil,69092-5,CT Guidance for biopsy of Liver-- WO contrast,Guidance for percutaneous biopsy^WO contrast,Find,Pt,Abdomen>Liver,Doc,CT,,http://loinc.org,181268008,Entire liver,http://snomed.info/sct,2.38,2.64,1.0,1.1,13/02/2023,15/11/2023
486,CT guidance untuk core needle biopsi hati,Permintaan & Hasil,24813-8,CT Guidance for core needle biopsy of Liver,Guidance for biopsy.core needle,Find,Pt,Abdomen>Liver,Doc,CT,,http://loinc.org,181268008,Entire liver,http://snomed.info/sct,1.00,2.64,1.0,1.1,13/02/2023,15/11/2023
